"Experiment","Run","F1","F2","F3","F4","Count_FP","Correlation","Correlation_FP","MAE","RMSE","LMP","R2","Count_P","Time","First","Second","Third","FirstM","SecondM","ThirdM"
"S1",16,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0387671694018285,0.0602280675665034,-96.7669448270558,0.99987743696867,2,2384.04300000001,"troot(x4*x4)","x4*x2",NA,0.999926613506204,0.996629202902581,NA
"S2",16,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0438560413811603,0.0770026649397071,-94.3406692127019,0.999799657473086,2,2249.09499999997,"troot(x4*(x7*x4))","x4",NA,0.999999999957003,0.161560087723786,NA
"S3",16,TRUE,FALSE,FALSE,FALSE,1,0.462258623933997,-0.075482752132005,0.0315233282730152,0.0330298511378481,-94.5244319535552,0.999963138341731,2,2275.48199999996,"troot(x4*(x4*x6))","x6",NA,0.999995191575538,0.12163941537068,NA
"S4",16,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0437203553445638,0.0767448276466842,-94.3406692127019,0.999800996888864,2,2159.45600000001,"troot((x4*x7)*x4)","x4",NA,1,0.150853268055344,NA
"S5",16,FALSE,TRUE,FALSE,FALSE,4,0.654589422465345,0.568236866217511,0.0350522794392787,0.0409300480205046,-101.881380727833,0.999943396127478,5,2173.83600000001,"troot(x4*(x9*x4))","x4*x3","x4",1,0.674535830729349,0.266457656692588
"S6",16,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0322851233307379,0.0332355905864034,-94.5244319535552,0.999962677696791,1,2219.21000000002,"troot(x4*(x4*x6))",NA,NA,1,NA,NA
"S1",17,FALSE,FALSE,FALSE,FALSE,5,0.57441356626177,0.57441356626177,0.0354185602867873,0.052722636374499,-100.717970320674,0.999906080478002,5,2183.99099999998,"troot(x4*x4)","x4","x8*x4",1,0.758772556816588,0.554119944442474
"S2",17,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.044225658927395,0.0769235900433755,-94.3406692127019,0.99980006872977,2,2394.73700000002,"troot(x4*(x7*x4))","x4",NA,0.999999999999989,0.147994412629551,NA
"S3",17,FALSE,FALSE,FALSE,FALSE,5,0.577080888052594,0.577080888052594,0.0947634772549843,0.341050349331289,-99.5125191073178,0.996069944954419,5,2397.59999999998,"x4","troot(x4)*x4","x10*x4",1,1,0.999987379906332
"S4",17,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389789888771088,0.0602391125351628,-96.7669448270558,0.999877392011924,2,2206.56400000001,"troot(x4*x4)","x2*x4",NA,1,0.990937853179228,NA
"S5",17,FALSE,FALSE,FALSE,FALSE,2,0.462258612015947,0.462258612015947,0.0476680325673932,0.104026954200005,-99.6923314232741,0.99963436025125,2,2163.01500000001,"sigmoid(x6)*troot(x4*x4)","x6",NA,1,0.16340819994881,NA
"S6",17,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0438499021504139,0.076994242974397,-94.3406692127019,0.99979970129457,2,2298.08400000003,"troot((x4*x7)*x4)","x4",NA,1,0.161430025840854,NA
"S1",18,TRUE,FALSE,FALSE,FALSE,1,0.462258623933997,-0.075482752132005,0.0315128845944761,0.0329971867114959,-94.5244319535552,0.999963211213361,2,2321.17600000004,"troot(x4*(x6*x4))","x6",NA,0.99952155549723,0.121795462482737,NA
"S2",18,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0343596725401203,0.0421560334039404,-94.5244319535552,0.999939954410096,2,2287.46099999995,"troot(x4*(x6*x4))","x2",NA,1,0.354016495980304,NA
"S3",18,FALSE,FALSE,FALSE,FALSE,4,0.267238121297937,0.267238121297937,0.0361696017864374,0.0525270496481592,-96.7669448270559,0.99990677601754,4,2125.07500000001,"troot(x4*x4)","x4*x2","x6",0.999999455558226,0.949641621698486,0.181522816664123
"S4",18,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0314410161105586,0.0328054745445912,-94.5244319535552,0.999963637453917,2,2303.56200000003,"troot(x4*(x4*x6))","x2",NA,0.999999970170633,0.320701553448113,NA
"S5",18,FALSE,FALSE,FALSE,FALSE,4,0.722952775676917,0.722952775676917,0.0940207211894543,0.341604128597958,-99.5125191073179,0.996057171767396,4,2130.37700000004,"x4","x10*x4","troot(x4)*x4",1,1,0.987468159348398
"S6",18,FALSE,FALSE,FALSE,TRUE,2,0.63309510938467,0.449643203366842,0.0454720536327,0.0800080477112026,-94.3406692127019,0.999783713714378,3,2332.658,"troot((x4*x7)*x4)","x2","x4",1,0.206277994203153,0.112987410671745
"S1",19,FALSE,FALSE,FALSE,FALSE,4,0.575250786586522,0.575250786586522,0.0689089913954742,0.242036324743424,-105.007113618834,0.998020649363,4,2194.59599999996,"troot(x4)*troot(x4)","x3*x4","x4",0.999580982543205,0.985870824341654,0.140927356264365
"S2",19,TRUE,FALSE,FALSE,FALSE,1,0.462258623933997,-0.075482752132005,0.0314543283204374,0.0328382196509973,-94.5244319535552,0.999963564826424,2,2231.78899999999,"troot((x4*x6)*x4)","x6",NA,0.999999999994115,0.104173488321138,NA
"S3",19,FALSE,FALSE,FALSE,FALSE,4,0.839629353948456,0.839629353948456,0.0620019587575183,0.190994412132091,-99.877214903911,0.998767454504966,4,2169.55499999999,"troot(x4*x4)","x3*x4","x4",1,0.720277730247527,0.376329518315845
"S4",19,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389454901079307,0.0601678924217049,-96.7669448270559,0.999877681756991,2,2316.72999999998,"troot(x4*x4)","x2*x4",NA,1,0.999952827337848,NA
"S5",19,FALSE,FALSE,FALSE,FALSE,6,0.54081117400511,0.54081117400511,0.0486115834562824,0.117428418626973,-99.877214903911,0.999534083532368,6,2306.32000000001,"troot(x4*x4)","x4","x3*x4",1,0.518360379779003,0.418635932324423
"S6",19,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0438532553795891,0.0769899270151511,-94.3406692127019,0.999799723749673,2,2194.20799999998,"troot((x7*x4)*x4)","x4",NA,1,0.161473574625752,NA
"S1",20,FALSE,FALSE,FALSE,FALSE,3,0.788552607527299,0.788552607527299,0.0693991084704088,0.242884987136447,-105.007113618834,0.99800674446316,3,2247.25199999998,"x3*x4","troot(x4)*troot(x4)","x4",0.999985483600506,0.999983876581538,0.155649717038002
"S2",20,FALSE,FALSE,FALSE,TRUE,1,0.462258084644161,-0.075482752132005,0.0436031666577721,0.0751293282513507,-94.3406692127019,0.999809286846532,2,2201.70600000001,"troot(x7*(x4*x4))","x6",NA,1,0.13877305863464,NA
"S3",20,FALSE,FALSE,FALSE,TRUE,1,0.462258084644161,-0.075482752132005,0.0434010063513922,0.0739376454032705,-94.3406692127019,0.999815288953886,2,2200.01699999999,"troot(x4*(x4*x7))","x6",NA,0.995608736452629,0.139101630684232,NA
"S4",20,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389662356135173,0.0602368516925759,-96.7669448270559,0.999877401214987,2,2255.75199999998,"x2*x4","troot(x4*x4)",NA,0.998529206944883,0.977935620457903,NA
"S5",20,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.038866877867549,0.0591664977183377,-101.896843541979,0.999881719443008,2,2309.67700000003,"troot(x4)*troot(x4)","x4*x2",NA,1,0.973516073056046,NA
"S6",20,FALSE,FALSE,FALSE,FALSE,3,0.651563512936131,0.651563512936131,0.03626565922135,0.0525211314309972,-100.723720798733,0.999906797023429,3,2432.467,"troot(x4*x4)","x8*x4","x4",1,0.999997242964749,0.675602633890622
"S1",21,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0321132697832795,0.0329864905768121,-94.5244319535552,0.999963235059881,1,2243.64399999997,"troot((x4*x4)*x6)",NA,NA,1,NA,NA
"S2",21,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0444019476686718,0.0760743751938207,-94.3406692127019,0.999804458733312,2,2276.63500000001,"troot(x4*(x4*x7))","x4",NA,1,0.149945931938228,NA
"S3",21,FALSE,FALSE,FALSE,FALSE,2,0.604544923910731,0.604544923910731,0.0392376215663929,0.0615945892453995,-101.810661999337,0.999871812179763,2,2299.51400000002,"troot(1+(x4*x4))","x2*x4",NA,0.999965632173464,0.993559356133611,NA
"S4",21,FALSE,FALSE,FALSE,FALSE,3,0.371839007534399,0.371839007534399,0.0402323100285304,0.0619991149169855,-96.7669448270558,0.999870122890305,3,2383.62400000001,"troot(x4*x4)","x2*x4","x2",1,1,0.195205620042709
"S5",21,FALSE,FALSE,FALSE,FALSE,4,0.262715586591847,0.262715586591847,0.0403593609014736,0.0622797335853331,-96.7669448270558,0.999868944537294,4,2490.99799999996,"troot(x4*x4)","x2*x4","x2",1,0.986293942234904,0.204386980578495
"S6",21,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0439747690296673,0.0766917111434714,-94.3406692127019,0.999801272260944,2,2353.53999999998,"troot((x7*x4)*x4)","x4",NA,0.999999495535073,0.149944401376482,NA
"S1",22,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0437320943045903,0.0760740898938498,-94.3406692127019,0.999804460199977,2,2349.18900000001,"troot(x4*(x4*x7))","x4",NA,0.99999998321829,0.134477649805645,NA
"S2",22,FALSE,FALSE,FALSE,FALSE,4,0.989415458441503,0.989415458441503,0.0436459368390025,0.0727979495089292,-100.720409257459,0.999820939443706,4,2313.68599999999,"x4","troot(x4*x4)","x4*x9",0.999995750872912,0.962563482691583,0.962559232820478
"S3",22,FALSE,FALSE,FALSE,FALSE,4,0.279984609013674,0.279984609013674,0.0400527094729847,0.0634689697265235,-96.7669448270558,0.999863891724007,4,2232.21299999999,"troot(x4*x4)","x4*x2","x10",0.999999999999978,0.999999999999696,0.172063356503683
"S4",22,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0322803372646003,0.0332217058358987,-94.5244319535552,0.99996270887437,1,2427.17200000002,"troot(x4*(x6*x4))",NA,NA,1,NA,NA
"S5",22,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389493226500449,0.0600236245546775,-96.7669448270558,0.999878267632122,2,2265.25599999999,"troot(x4*x4)","x4*x2",NA,0.999999999976923,0.984148408724661,NA
"S6",22,TRUE,FALSE,FALSE,FALSE,0,1,NA,0.0321080282988391,0.0329805509192172,-99.6543306684783,0.999963248298725,1,2321.47899999999,"troot(x6)*troot(x4*x4)",NA,NA,1,NA,NA
"S1",23,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389260817330902,0.0593379412867783,-96.7669448270558,0.999881032979505,2,2253.07000000001,"troot(x4*x4)","x4*x2",NA,0.999999735798555,0.981249123781963,NA
"S2",23,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0438498823794287,0.076981730821737,-94.3406692127019,0.99979976638942,2,2408.005,"troot(x4*(x4*x7))","x4",NA,1,0.161435738168805,NA
"S3",23,FALSE,FALSE,FALSE,FALSE,3,0.788552607527299,0.788552607527299,0.0691772092501755,0.24137486045049,-99.877214903911,0.99803145336699,3,2398.93299999996,"troot(x4*x4)","x3*x4","x4",1,0.983220188536964,0.157464863682322
"S4",23,FALSE,FALSE,FALSE,FALSE,4,0.260008567617798,0.260008567617798,0.0379344653729021,0.0613553238849303,-96.7669448270559,0.999872806141555,4,2344.033,"troot(x4*x4)","x2*x4","x6",1,0.999999953195592,0.26002548206769
"S5",23,FALSE,FALSE,FALSE,FALSE,3,0.626369673639609,0.626369673639609,2.10891833202808,15.206302174705,-111.860432058893,-6.81283888865172,3,2227.39999999997,"(troot(x4)*troot(x4))*x9","(x4*x5)*x4","x2",1,0.962191075912218,0.327902666976294
"S6",23,FALSE,FALSE,FALSE,FALSE,2,0.996429636926975,0.996429636926975,0.0483813739314788,0.106724291203243,-99.6923314232741,0.999615152921347,2,2325.11799999996,"troot(x4*x4)*sigmoid(x6)","x4",NA,0.99934988035337,0.203660674065008,NA
"S1",24,FALSE,FALSE,FALSE,FALSE,4,0.715723221996778,0.715723221996778,0.0955648137154241,0.344719940553353,-99.5125191073179,0.995984917732423,4,2165.60399999999,"x4*x10","x4*troot(x4)","x4",0.999999997709681,0.999999997452231,0.999999888000507
"S2",24,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0446216679266352,0.0763185853126678,-94.3406692127019,0.999803201284842,1,2206.63399999996,"troot((x4*x7)*x4)",NA,NA,0.999999999994158,NA,NA
"S3",24,TRUE,FALSE,FALSE,FALSE,1,0.453213554521817,-0.0935728909563669,0.0334832851876567,0.039441481313897,-94.5244319535552,0.999947438461245,2,2156.62199999997,"troot(x4*(x6*x4))","x2",NA,0.999999999987788,0.304395624227045,NA
"S4",24,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0368046147655374,0.059927061116454,-96.7669448270559,0.999878658992713,3,2238.82299999997,"x4*x2","troot(x4*x4)","x6",1,0.99999999999976,0.211469105653284
"S5",24,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0367206874893633,0.0590260672713202,-101.896843541979,0.999882280249551,3,2140.89799999999,"troot(x4)*troot(x4)","x2*x4","x6",0.999999999951644,0.999999773651919,0.226423572904795
"S6",24,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0438615724614826,0.0770087746699705,-94.3406692127019,0.999799625679709,2,2308.98100000003,"troot((x7*x4)*x4)","x4",NA,1,0.161455856804454,NA
"S1",25,FALSE,FALSE,FALSE,FALSE,6,0.695187372985286,0.695187372985286,0.0819431884956969,0.298310882278171,-99.5125191073178,0.996993232626941,6,2273.614,"x4","x4*troot(x4)","x10*x4",0.901038679143783,0.891785365183941,0.886698819529009
"S2",25,TRUE,FALSE,FALSE,TRUE,0,0.999999460710163,NA,0.0361699476519096,0.0440653912573313,-94.3406692127019,0.999934391985173,2,2195.21299999999,"troot(x4*(x4*x7))","troot(x4*(x4*x6))",NA,0.570674139367618,0.42932587042233,NA
"S3",25,FALSE,FALSE,FALSE,FALSE,5,0.572134272333022,0.572134272333022,0.150658559361851,0.783502246506137,-109.931563105035,0.979258406052101,5,2348.45799999998,"x4","x4*x4","(x8*x10)*x4",1,1,0.999660241437548
"S4",25,FALSE,FALSE,FALSE,FALSE,3,0.651563512936131,0.651563512936131,0.0366332932557855,0.0504728220782526,-100.723720798733,0.999913925043487,3,2250.09600000002,"x8*x4","troot(x4*x4)","x4",0.999999999345471,0.95356390872183,0.733332950916244
"S5",25,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0390165675391702,0.0612277350879893,-96.7669448270558,0.999873334592444,2,2115.17599999998,"troot(x4*x4)","x4*x2",NA,0.999999999998123,0.999956985166167,NA
"S6",25,FALSE,FALSE,FALSE,FALSE,3,0.377869053809186,0.377869053809186,0.0367313735294113,0.0590502823585667,-96.7669448270559,0.999882183642107,3,2175.29800000001,"troot(x4*x4)","x2*x4","x6",1,0.996671803867392,0.225957364786619
"S1",26,FALSE,FALSE,FALSE,FALSE,4,0.479204623889679,0.479204623889679,0.0361832850169779,0.0469243266389588,-100.723720798733,0.999925602604107,4,2383.28500000003,"troot(x4*x4)","x8*x4","x4",1,0.777235124290783,0.571393000135436
"S2",26,FALSE,FALSE,FALSE,TRUE,1,0.45321301523198,-0.0935728909563669,0.0473731058034727,0.0819244121451106,-99.4705679276249,0.999773228588442,2,2322.20600000001,"troot((x7*(x4*x4)))","x2",NA,0.987373625140644,0.259849538476511,NA
"S3",26,FALSE,FALSE,FALSE,FALSE,4,0.551592656175278,0.551592656175278,0.0385395298202114,0.0592394628224949,-96.7669448270559,0.999881427532044,4,2288.82399999996,"troot(x4*x4)","x4*x2","x10",0.999999999999605,0.959021542939704,0.174947422416565
"S4",26,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0443897756701271,0.0760279007931324,-94.3406692127019,0.999804697575559,1,2259.81199999998,"troot((x4*x4)*x7)",NA,NA,1,NA,NA
"S5",26,FALSE,FALSE,FALSE,FALSE,4,0.480138901792561,0.480138901792561,0.0371940475780799,0.0501974792685377,-100.723720798733,0.999914861605944,4,2115.08400000003,"troot(x4*x4)","x4*x8","x4",1,0.829918109268501,0.620516206336438
"S6",26,FALSE,FALSE,FALSE,FALSE,3,0.371839007534399,0.371839007534399,0.0402153500270779,0.061983542340513,-96.7669448270558,0.999870188125662,3,2287.10700000002,"troot(x4*x4)","x4*x2","x2",1,0.999999999484195,0.195233384363193
"S1",27,FALSE,FALSE,FALSE,FALSE,4,0.740221798098744,0.740221798098744,0.0949619875208194,0.344541994967461,-99.5125191073178,0.995989061860323,4,2214.51699999999,"x4","x4*troot(x4)","x4*x10",1,0.99999998647741,0.983291809391869
"S2",27,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0442250453058849,0.0769237725210146,-94.3406692127019,0.999800067781218,2,2292.12599999999,"troot(x4*(x4*x7))","x4",NA,0.999964334759305,0.148073316842207,NA
"S3",27,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0388957317911954,0.0604280138823898,-96.7669448270558,0.999876621843584,2,2228.94500000001,"troot(x4*x4)","x2*x4",NA,0.999999999999886,0.97643523222974,NA
"S4",27,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0446275269742885,0.0763111969093928,-94.3406692127019,0.99980323938717,1,2424.36199999996,"troot((x7*x4)*x4)",NA,NA,0.999999999999694,NA,NA
"S5",27,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0389612111249856,0.060178836889098,-96.7669448270558,0.999877637253861,2,2452.24099999998,"x4*x2","troot(x4*x4)",NA,0.999935542181824,0.999806997176371,NA
"S6",27,FALSE,FALSE,FALSE,FALSE,3,0.995239551497518,0.995239551497518,0.0448878069625458,0.073721049967441,-100.717970320674,0.999816369566328,3,2310.40600000002,"troot(x4*x4)","x4","x6*x4",1,0.99995706273609,0.999651499581007
"S1",28,FALSE,FALSE,FALSE,FALSE,5,0.865852860767065,0.865852860767065,0.0717167212909895,0.286398808684116,-99.5125191073179,0.997228569129878,5,2148.70999999996,"x4","x10*x4","x4*troot(x4)",0.612594934992689,0.538658151957911,0.537249852394152
"S2",28,TRUE,FALSE,FALSE,TRUE,0,0.999999460710163,NA,0.0369070853257835,0.0463927755529947,-94.3406692127019,0.999927278580471,2,2272.29800000001,"troot(x7*(x4*x4))","troot(x6*(x4*x4))",NA,0.563414982104634,0.436585028650665,NA
"S3",28,FALSE,FALSE,FALSE,FALSE,4,0.722952775676917,0.722952775676917,0.0947492562754332,0.341408660450864,-99.5125191073179,0.996061682701342,4,2182.22499999998,"x4","x4*troot(x4)","x4*x10",1,0.99999999987911,0.999875005245912
"S4",28,FALSE,FALSE,FALSE,FALSE,2,0.604544956779782,0.604544956779782,0.0337154711704896,0.0398598426206471,-96.7669448270558,0.999946317492291,2,2214.48100000003,"x4*x2","troot(x4*x4)",NA,0.929241371010439,0.929241367915881,NA
"S5",28,FALSE,FALSE,FALSE,FALSE,3,0.788552607527299,0.788552607527299,0.0692107226877939,0.241684812499441,-99.877214903911,0.998026394457255,3,2249.48199999996,"troot(x4*x4)","x4*x3","x4",1,0.996931467542178,0.156718735466246
"S6",28,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0446220255379185,0.0763176941063688,-94.3406692127019,0.999803205881029,1,2308.84700000001,"troot((x7*x4)*x4)",NA,NA,1,NA,NA
"S1",29,FALSE,FALSE,FALSE,FALSE,4,0.284507143719764,0.284507143719764,0.0368297605700111,0.0579985764715076,-96.7669448270559,0.999886342969676,4,2250.67200000002,"troot(x4*x4)","x4*x2","x6",1,0.978191059366503,0.193254860839298
"S2",29,TRUE,FALSE,FALSE,FALSE,1,0.50221070672575,0.00442141345149907,0.0314083328159746,0.0348682547789818,-94.5244319535552,0.999958920792442,2,2204.85700000002,"troot(x4*(x4*x6))","x10",NA,1,0.3030166987361,NA
"S3",29,TRUE,FALSE,FALSE,FALSE,1,0.462258623933997,-0.075482752132005,0.0310391216421703,0.033033756534249,-94.5244319535552,0.999963129624289,2,2266.75400000002,"troot((x4*x6)*x4)","x6",NA,0.998546862944734,0.111394089538838,NA
"S4",29,FALSE,FALSE,FALSE,FALSE,3,0.985488592981159,0.985488592981159,0.0930065882629159,0.341270324950087,-99.5125191073178,0.996064873591224,3,2323.54399999999,"x4","troot(x4)*x4","x10*x4",1,0.999999950305471,0.997215030806322
"S5",29,TRUE,FALSE,FALSE,FALSE,1,0.996429648845025,0.992859297690051,0.0321164540596739,0.0329945068904983,-94.5244319535552,0.99996321718862,2,2153.80200000003,"troot((x4*x6)*x4)","x4",NA,0.998171986295037,0.101234572971367,NA
"S6",29,FALSE,FALSE,FALSE,FALSE,2,0.995823743880316,0.995823743880316,0.0547529656847427,0.165051705672094,-104.88961984164,0.999079546890108,2,2279.32000000001,"x4","troot((troot(x4)*x9)*(x4*x4))",NA,1,0.999967862985684,NA
"S1",30,FALSE,FALSE,FALSE,FALSE,3,0.371839007534399,0.371839007534399,0.0401637808052132,0.0626897111803784,-96.7669448270558,0.999867213423569,3,2223.87400000001,"x4*x2","troot(x4*x4)","x2",1,0.999999792038603,0.181590174198233
"S2",30,FALSE,FALSE,FALSE,FALSE,3,0.404503775670354,0.404503775670354,0.0389700213158879,0.061584798975452,-96.7669448270558,0.999871852926641,3,2283.52900000004,"troot(x4*x4)","x4*x2","x10",0.999999999925152,0.999999754927974,0.157949678997123
"S3",30,FALSE,FALSE,FALSE,FALSE,3,0.404503775670354,0.404503775670354,0.0386982305486161,0.0595689217404586,-96.7669448270559,0.999880104988455,3,2262.59699999995,"troot(x4*x4)","x2*x4","x10",0.999929048022928,0.996427604469599,0.173245507012397
"S4",30,FALSE,FALSE,FALSE,TRUE,0,0.999998921420326,NA,0.0446216544846171,0.0763173294119059,-94.3406692127019,0.999803207761839,1,2184.00399999996,"troot(x4*(x7*x4))",NA,NA,1,NA,NA
"S5",30,FALSE,FALSE,FALSE,TRUE,1,0.996429109555188,0.992859297690051,0.0442147841606829,0.0768785072260667,-94.3406692127019,0.999800303009623,2,2167.538,"troot(x4*(x7*x4))","x4",NA,0.999999997862826,0.147640146302878,NA
"S6",30,FALSE,FALSE,FALSE,FALSE,3,0.371839007534399,0.371839007534399,0.040231807888525,0.0619977088160478,-96.7669448270558,0.9998701287813,3,2352.81699999998,"troot(x4*x4)","x4*x2","x2",1,0.999999820502229,0.19513922935596
